yr_m,port,in_jp,in_fr,in_tr,em_jp,em_fr,em_tr
2007-04-01,紋別,0,0,0,0,0,0
2007-04-01,函　　 館(空港),289,3040,0,312,3578,0
2007-04-01,釧　　 路(空港),4,717,0,3,643,0
2007-04-01,帯　　 広(空港),2,1195,0,2,1283,0
2007-04-01,石狩湾,0,0,0,0,0,0
2007-04-01,女 満 別(空港),1,238,0,3,226,0
2007-04-01,旭　　 川(空港),283,1849,0,328,1834,0
2007-04-01,中標津（空港）,0,0,0,0,0,0
2007-04-01,青森,0,0,0,0,5,0
2007-04-01,八戸,0,0,0,0,0,0
2007-04-01,釜石,0,0,0,0,0,0
2007-04-01,仙台塩釜,0,0,0,1,0,0
2007-04-01,小名浜,0,0,0,0,2,0
2007-04-01,酒田,0,0,0,0,1,0
2007-04-01,秋田船川,0,0,0,0,0,0
2007-04-01,宮古,0,0,0,0,0,0
2007-04-01,大船渡,0,0,0,0,0,0
2007-04-01,石巻,0,0,0,0,6,0
2007-04-01,三　　 沢(空港),0,0,0,0,0,0
2007-04-01,八　　 戸（空港）,0,0,0,0,0,0
2007-04-01,仙　　 台(空港),6234,6449,45,6523,6575,46
2007-04-01,秋　　 田(空港),473,504,0,490,436,0
2007-04-01,山　　 形(空港),0,0,0,0,0,0
2007-04-01,花　　 巻(空港),3,1665,0,161,1338,0
2007-04-01,青　　 森(空港),627,1495,18,634,1695,22
2007-04-01,庄　　 内(空港),0,0,0,0,0,0
2007-04-01,福　　 島(空港),931,2909,0,1069,2936,0
2007-04-01,東京,5,3,0,34,6,0
2007-04-01,千葉,1,3,0,6,8,0
2007-04-01,新潟,0,2,0,0,1,0
2007-04-01,直江津,0,0,0,0,0,0
2007-04-01,横　　 田(空港),10,244,15,18,260,15
2007-04-01,鹿島,3,0,0,1,0,0
2007-04-01,木更津,0,0,0,0,0,0
2007-04-01,二見,0,0,0,0,0,0
2007-04-01,柏崎,0,0,0,0,0,0
2007-04-01,日立,0,0,0,0,0,0
2007-04-01,新　　 潟(空港),4795,3760,0,4888,4884,0
2007-04-01,羽　　 田(空港),31727,30748,59,32189,32347,82
2007-04-01,成　　 田(空港),662021,379318,9620,712165,408702,9106
2007-04-01,横浜,2,62,0,999,71,0
2007-04-01,横須賀,1,0,1,0,0,0
2007-04-01,川崎,5,4,0,1,0,0
2007-04-01,厚　　 木(空港),3,23,0,0,18,0
2007-04-01,入　　 間(空港),0,0,0,0,0,0
2007-04-01,硫黄島（空港）,0,0,0,0,0,0
2007-04-01,松　　 本(空港),0,0,0,0,0,0
2007-04-01,清水,0,1,0,1,0,0
2007-04-01,田子の浦,0,0,0,0,1,0
2007-04-01,焼津,1,0,0,0,0,0
2007-04-01,浜　　 松(空港),0,0,0,0,0,0
2007-04-01,中　　 部（空港）,145868,56424,75,151595,51968,0
2007-04-01,名古屋,0,6,0,2,6,0
2007-04-01,四日市,1,1,0,1,5,0
2007-04-01,敦賀,0,0,0,0,1,0
2007-04-01,七尾,0,0,0,0,0,0
2007-04-01,名 古 屋(空港),143,25,0,128,32,0
2007-04-01,衣浦,1,0,0,0,0,0
2007-04-01,金沢,0,0,0,0,0,0
2007-04-01,小　　 松(空港),1855,1478,0,1707,1740,0
2007-04-01,富　　 山(空港),2235,4580,0,2363,4056,0
2007-04-01,福井（新）,0,0,0,0,2,0
2007-04-01,伊勢湾シーバース,0,0,0,0,0,0
2007-04-01,福　　 井(空港),0,0,0,0,0,0
2007-04-01,能　　 登(空港),1,823,0,2,532,0
2007-04-01,三河,0,2,0,2,7,0
2007-04-01,伏木富山,5,813,0,12,831,0
2007-04-01,関　　 西(空港),263681,153244,1041,276115,155915,1103
2007-04-01,大阪,278,6740,0,387,7884,0
2007-04-01,舞鶴,0,29,0,0,32,0
2007-04-01,堺,0,2,0,1,0,0
2007-04-01,有田,0,0,0,0,2,0
2007-04-01,白　　 浜(空港),0,0,0,0,0,0
2007-04-01,和歌山下津,0,0,0,0,0,0
2007-04-01,神戸,489,1545,0,703,1313,0
2007-04-01,姫路,0,1,0,0,0,0
2007-04-01,東播磨,0,0,0,1,0,0
2007-04-01,但　　 馬(空港),0,0,0,0,0,0
2007-04-01,尼崎西宮芦屋,0,0,0,0,0,0
2007-04-01,坂出,0,0,0,0,0,0
2007-04-01,新居浜,0,0,0,0,1,0
2007-04-01,松山,0,0,0,0,0,0
2007-04-01,徳島小松島,0,0,0,0,0,0
2007-04-01,高知,0,0,0,0,0,0
2007-04-01,今治,0,0,0,0,0,0
2007-04-01,高松,0,0,0,0,0,0
2007-04-01,大西,0,0,0,0,4,0
2007-04-01,須崎,0,0,0,0,0,0
2007-04-01,波方,0,0,0,0,0,0
2007-04-01,直島,0,0,0,0,0,0
2007-04-01,松　　 山(空港),1591,864,0,1358,1190,0
2007-04-01,高　　 知(空港),0,0,0,0,0,0
2007-04-01,徳　　 島(空港),0,0,0,0,0,0
2007-04-01,高　　 松(空港),905,1354,0,866,1211,0
2007-04-01,広島,0,0,0,0,0,0
2007-04-01,尾道糸崎,0,0,0,0,10,0
2007-04-01,呉,0,0,0,1,3,0
2007-04-01,宇野,0,0,0,0,0,0
2007-04-01,土生,0,0,0,0,0,0
2007-04-01,水島,0,2,0,0,1,0
2007-04-01,浜田,0,0,0,0,0,0
2007-04-01,境,0,0,0,0,5,0
2007-04-01,福山,0,0,0,1,0,0
2007-04-01,常石,0,0,0,0,0,0
2007-04-01,瀬戸田,0,0,0,6,11,0
2007-04-01,安芸津,0,0,0,0,0,0
2007-04-01,能地,0,0,0,0,0,0
2007-04-01,米　　 子(空港),491,835,0,508,918,0
2007-04-01,出　　 雲(空港),0,0,0,155,0,0
2007-04-01,岡　　 山(空港),6746,1885,0,7129,2132,0
2007-04-01,鳥　　 取(空港),0,163,0,0,179,0
2007-04-01,石　　 見(空港),0,0,0,0,0,0
2007-04-01,広　　 島(空港),10238,4304,157,10381,3547,146
2007-04-01,関　　 門(下関),1228,9117,0,1974,9475,0
2007-04-01,宇部,1,0,0,0,0,0
2007-04-01,徳山下松,335,2,0,337,15,0
2007-04-01,萩,2,119,0,6,221,0
2007-04-01,岩　　 国(空港),0,4,0,1,11,0
2007-04-01,山口宇部(空港),0,0,0,0,0,0
2007-04-01,福　　 岡(空港),47627,39171,0,48628,42135,0
2007-04-01,博多,9601,23411,27,9945,24223,31
2007-04-01,三池,0,0,0,0,0,0
2007-04-01,唐津,0,0,0,7,0,0
2007-04-01,長崎,11,2329,0,7,1362,0
2007-04-01,佐世保,4,16,0,0,0,0
2007-04-01,厳原,43,3014,0,121,2249,1
2007-04-01,三角,0,0,0,0,0,0
2007-04-01,比田勝,19,1823,0,31,2864,0
2007-04-01,佐伯,0,1,0,0,0,0
2007-04-01,佐賀関,0,0,0,0,0,0
2007-04-01,大分,1,0,0,0,0,0
2007-04-01,水俣,0,0,0,0,0,0
2007-04-01,八代,0,0,0,0,0,0
2007-04-01,伊万里,0,2,0,0,1,0
2007-04-01,別府,0,0,0,0,0,0
2007-04-01,臼杵,0,0,0,1,9,0
2007-04-01,熊　　 本(空港),602,1541,0,624,1669,0
2007-04-01,長洲,0,0,0,0,2,0
2007-04-01,長　　 崎(空港),597,1601,5,597,1599,2
2007-04-01,大　　 分(空港),142,1055,0,101,1140,0
2007-04-01,福　　 江(空港),0,0,0,0,0,0
2007-04-01,関　　 門(門司),0,2,0,11,11,0
2007-04-01,関　　 門(戸畑),0,0,0,0,0,0
2007-04-01,北 九 州(空港),686,77,0,656,77,0
2007-04-01,佐護,0,0,0,0,0,0
2007-04-01,鹿児島,26,830,0,33,790,0
2007-04-01,鹿 児 島(空港),1178,1711,0,1092,1744,3
2007-04-01,名瀬,0,0,0,0,0,0
2007-04-01,細島,0,0,0,0,0,0
2007-04-01,志布志,0,0,0,0,0,0
2007-04-01,喜入,0,0,0,1,1,0
2007-04-01,宮　　 崎(空港),586,3473,0,632,3871,0
2007-04-01,川内,0,0,0,120,0,0
2007-04-01,佐　　 賀(空港),2,611,0,111,521,0
2007-04-01,那覇,30,74,0,0,25,0
2007-04-01,那　　 覇(空港),3117,6731,1366,3217,6517,1497
2007-04-01,嘉 手 納(空港),12,128,0,18,86,0
2007-04-01,平良,0,11,0,38,13,0
2007-04-01,石垣,19,86,0,36,40,0
2007-04-01,普 天 間(空港),0,0,0,0,0,0
2007-04-01,石　　 垣(空港),100,106,0,105,106,0
2007-04-01,本部,0,0,0,0,0,0
2007-04-01,金武中城,6,0,0,0,0,0
2007-04-01,その他,1,6,0,9,120,0
2007-05-01,釧路,0,0,0,0,1,0
2007-05-01,稚内,57,132,0,69,123,0
2007-05-01,根室,0,7,0,0,0,0
2007-05-01,小樽,1,311,0,1,193,0
2007-05-01,室蘭,0,0,0,0,4,0
2007-05-01,函館,0,19,0,11,1140,0
2007-05-01,留萌,0,1,0,0,0,0
2007-05-01,苫小牧,0,2,0,0,0,0
2007-05-01,新 千 歳(空港),8226,22125,9,7610,20362,4
2007-05-01,網走,0,0,0,0,0,0
2007-05-01,花咲,0,1,0,0,1,0
2007-05-01,紋別,0,0,0,0,0,0
2007-05-01,函　　 館(空港),281,3863,0,299,4087,0
2007-05-01,釧　　 路(空港),1,738,3,2,647,0
2007-05-01,帯　　 広(空港),156,1097,0,155,1336,0
2007-05-01,石狩湾,0,0,0,1,0,0
2007-05-01,女 満 別(空港),2,418,0,1,338,0
2007-05-01,旭　　 川(空港),526,2729,0,482,2690,0
2007-05-01,中標津（空港）,0,0,0,0,0,0
2007-05-01,青森,0,0,0,0,5,0
2007-05-01,八戸,0,0,0,2,0,0
2007-05-01,釜石,0,0,0,0,0,0
2007-05-01,仙台塩釜,1,0,0,1,2,0
2007-05-01,小名浜,1,0,0,0,0,0
2007-05-01,酒田,0,0,0,0,0,0
2007-05-01,秋田船川,0,0,0,0,1,0
2007-05-01,宮古,0,0,0,0,0,0
2007-05-01,大船渡,0,0,0,0,0,0
2007-05-01,石巻,1,0,0,0,0,0
2007-05-01,三　　 沢(空港),0,1,0,1,9,0
2007-05-01,八　　 戸（空港）,0,0,0,0,0,0
2007-05-01,仙　　 台(空港),8408,6020,1,7911,5502,0
2007-05-01,秋　　 田(空港),722,1153,0,687,974,0
2007-05-01,山　　 形(空港),0,0,0,0,0,0
2007-05-01,花　　 巻(空港),268,1262,0,118,1543,0
2007-05-01,青　　 森(空港),719,1961,20,825,1806,12
2007-05-01,庄　　 内(空港),0,0,0,0,0,0
2007-05-01,福　　 島(空港),1205,2878,0,1244,2829,0
2007-05-01,東京,396,5,0,407,14,0
2007-05-01,千葉,11,13,0,7,2,0
2007-05-01,新潟,0,3,0,2,4,0
2007-05-01,直江津,0,0,0,0,0,0
2007-05-01,横　　 田(空港),19,423,0,31,363,0
2007-05-01,鹿島,1,3,0,5,0,0
2007-05-01,木更津,0,1,0,0,0,0
2007-05-01,二見,0,0,0,4,4,0
2007-05-01,柏崎,0,0,0,0,0,0
2007-05-01,日立,0,0,0,0,0,0
2007-05-01,新　　 潟(空港),6124,3548,0,5777,3613,0
2007-05-01,羽　　 田(空港),32866,33531,66,32751,31453,47
2007-05-01,成　　 田(空港),735294,344289,8092,708239,312211,8976
2007-05-01,横浜,0,18,0,249,41,1
2007-05-01,横須賀,0,0,0,3,14,7
2007-05-01,川崎,0,4,0,3,4,0
2007-05-01,厚　　 木(空港),0,10,1,0,9,5
2007-05-01,入　　 間(空港),0,0,0,0,0,0
2007-05-01,硫黄島（空港）,0,0,0,0,0,0
2007-05-01,松　　 本(空港),190,94,0,192,56,0
2007-05-01,清水,22,1,0,1,0,0
2007-05-01,田子の浦,0,0,0,0,0,0
2007-05-01,焼津,0,0,0,0,0,0
2007-05-01,浜　　 松(空港),0,0,0,0,0,0
2007-05-01,中　　 部（空港）,154910,56666,81,152535,46740,272
2007-05-01,名古屋,0,1,0,5,2,0
2007-05-01,四日市,0,2,0,0,0,0
2007-05-01,敦賀,0,11,0,0,6,0
2007-05-01,七尾,0,0,0,0,0,0
2007-05-01,名 古 屋(空港),7,10,0,25,20,0
2007-05-01,衣浦,0,0,0,0,0,0
2007-05-01,金沢,0,0,0,0,0,0
2007-05-01,小　　 松(空港),2122,2312,0,2445,2515,0
2007-05-01,富　　 山(空港),2772,6629,0,2904,6256,0
2007-05-01,福井（新）,0,0,0,0,10,0
2007-05-01,伊勢湾シーバース,0,0,0,0,0,0
2007-05-01,福　　 井(空港),0,0,0,0,0,0
2007-05-01,能　　 登(空港),4,2060,0,3,1982,0
2007-05-01,三河,2,3,0,6,8,0
2007-05-01,伏木富山,3,736,0,5,436,0
2007-05-01,関　　 西(空港),288182,135855,1013,282750,120187,1257
2007-05-01,大阪,426,9728,0,415,8739,0
2007-05-01,舞鶴,0,24,0,0,25,0
2007-05-01,堺,6,0,0,11,1,0
2007-05-01,有田,0,0,0,0,0,0
2007-05-01,白　　 浜(空港),0,0,0,0,0,0
2007-05-01,和歌山下津,0,0,0,0,2,0
2007-05-01,神戸,70,714,0,239,277,0
2007-05-01,姫路,0,2,0,0,0,0
2007-05-01,東播磨,0,0,0,0,0,0
2007-05-01,但　　 馬(空港),0,0,0,0,0,0
2007-05-01,尼崎西宮芦屋,0,0,0,0,0,0
2007-05-01,坂出,0,0,0,0,3,0
2007-05-01,新居浜,0,0,0,0,0,0
2007-05-01,松山,0,0,0,0,1,0
2007-05-01,徳島小松島,0,0,0,0,0,0
2007-05-01,高知,0,0,0,0,0,0
2007-05-01,今治,0,0,0,0,1,0
2007-05-01,高松,0,0,0,0,0,0
2007-05-01,大西,0,0,0,0,0,0
2007-05-01,須崎,0,0,0,0,0,0
2007-05-01,波方,0,0,0,0,0,0
2007-05-01,直島,0,0,0,0,0,0
2007-05-01,松　　 山(空港),1487,718,0,1571,801,0
2007-05-01,高　　 知(空港),291,1,0,291,1,0
2007-05-01,徳　　 島(空港),119,113,0,119,113,0
2007-05-01,高　　 松(空港),915,577,0,991,277,0
2007-05-01,広島,0,0,0,0,0,0
2007-05-01,尾道糸崎,0,0,0,0,0,0
2007-05-01,呉,0,0,0,0,0,0
2007-05-01,宇野,0,0,0,0,0,0
2007-05-01,土生,0,0,0,0,0,0
2007-05-01,水島,1,1,0,3,4,0
2007-05-01,浜田,0,5,0,0,1,0
2007-05-01,境,0,1,0,0,1,0
2007-05-01,福山,0,0,0,0,2,0
2007-05-01,常石,0,0,0,0,1,0
2007-05-01,瀬戸田,0,0,0,1,0,0
2007-05-01,安芸津,0,0,0,0,0,0
2007-05-01,能地,0,0,0,0,8,0
2007-05-01,米　　 子(空港),513,570,0,525,450,0
2007-05-01,出　　 雲(空港),155,0,0,0,0,0
2007-05-01,岡　　 山(空港),7007,1577,0,6898,1243,0
2007-05-01,鳥　　 取(空港),0,0,0,0,0,0
2007-05-01,石　　 見(空港),0,0,0,0,0,0
2007-05-01,広　　 島(空港),10459,3736,44,11163,2752,36
2007-05-01,関　　 門(下関),1618,9384,0,1422,8825,0
2007-05-01,宇部,0,0,0,0,0,0
2007-05-01,徳山下松,0,0,0,0,0,0
2007-05-01,萩,6,254,0,2,57,0
2007-05-01,岩　　 国(空港),0,8,0,1,0,0
2007-05-01,山口宇部(空港),146,4,0,146,4,0
2007-05-01,福　　 岡(空港),53684,31962,0,52542,30979,0
2007-05-01,博多,12299,26030,20,11637,24528,18
2007-05-01,三池,0,0,0,0,0,0
2007-05-01,唐津,7,0,0,0,1,0
2007-05-01,長崎,41,1192,0,8,268,0
2007-05-01,佐世保,0,26,0,0,6,0
2007-05-01,厳原,33,3010,0,44,1936,0
2007-05-01,三角,0,0,0,0,0,0
2007-05-01,比田勝,76,2671,0,44,3866,0
2007-05-01,佐伯,0,0,0,0,0,0
2007-05-01,佐賀関,0,0,0,0,0,0
2007-05-01,大分,3,3,0,2,5,0
2007-05-01,水俣,0,0,0,0,0,0
2007-05-01,八代,0,0,0,0,3,0
2007-05-01,伊万里,0,4,0,0,8,0
2007-05-01,別府,0,0,0,0,0,0
2007-05-01,臼杵,0,0,0,0,0,0
2007-05-01,熊　　 本(空港),1013,1154,1,975,1058,0
2007-05-01,長洲,0,0,0,0,0,0
2007-05-01,長　　 崎(空港),595,1093,2,579,1056,3
2007-05-01,大　　 分(空港),327,1464,0,295,1345,0
2007-05-01,福　　 江(空港),0,0,0,0,0,0
2007-05-01,関　　 門(門司),4,6,0,71,4,0
2007-05-01,関　　 門(戸畑),0,0,0,0,2,0
2007-05-01,北 九 州(空港),526,46,0,561,46,0
2007-05-01,佐護,0,0,0,0,0,0
2007-05-01,鹿児島,0,0,0,0,2,0
2007-05-01,鹿 児 島(空港),1650,1064,0,1697,806,0
2007-05-01,名瀬,0,0,0,0,0,0
2007-05-01,細島,0,0,0,0,0,0
2007-05-01,志布志,0,0,0,0,0,0
2007-05-01,喜入,0,4,0,0,0,0
2007-05-01,宮　　 崎(空港),884,1516,0,916,1880,0
2007-05-01,川内,0,0,0,0,1,0
2007-05-01,佐　　 賀(空港),112,475,0,0,474,0
2007-05-01,那覇,47,82,0,0,0,0
2007-05-01,那　　 覇(空港),4818,6779,948,4542,6595,1036
2007-05-01,嘉 手 納(空港),7,146,0,9,197,0
2007-05-01,平良,6,0,0,0,0,0
2007-05-01,石垣,30,44,0,76,82,0
2007-05-01,普 天 間(空港),0,0,0,0,0,0
2007-05-01,石　　 垣(空港),0,264,0,0,184,0
2007-05-01,本部,0,0,0,0,0,0
2007-05-01,金武中城,0,0,0,0,11,0
2007-05-01,その他,3,69,0,9,111,0
2007-06-01,釧路,0,0,0,5,32,0
2007-06-01,稚内,82,117,0,100,85,0
2007-06-01,根室,0,124,0,0,111,0
2007-06-01,小樽,0,115,0,0,210,0
2007-06-01,室蘭,0,0,0,0,1,0
2007-06-01,函館,0,2,0,0,2,0
2007-06-01,留萌,0,0,0,0,0,0
2007-06-01,苫小牧,0,3,0,0,0,0
2007-06-01,新 千 歳(空港),6536,23667,12,7125,21685,2
2007-06-01,網走,1,0,0,0,0,0
2007-06-01,花咲,0,0,0,0,6,0
2007-06-01,紋別,0,0,0,0,0,0
2007-06-01,函　　 館(空港),274,4739,0,247,5043,0
2007-06-01,釧　　 路(空港),4,924,3,1,858,0
2007-06-01,帯　　 広(空港),8,2330,0,8,1926,0
2007-06-01,石狩湾,0,0,0,0,1,0
2007-06-01,女 満 別(空港),0,122,0,0,105,0
2007-06-01,旭　　 川(空港),304,2974,0,322,2670,0
2007-06-01,中標津（空港）,0,0,0,0,1,0
2007-06-01,青森,0,4,0,0,0,0
2007-06-01,八戸,0,0,0,2,0,0
2007-06-01,釜石,0,0,0,0,0,0
2007-06-01,仙台塩釜,0,0,0,0,4,0
2007-06-01,小名浜,17,49,0,0,0,0
2007-06-01,酒田,0,0,0,0,0,0
2007-06-01,秋田船川,0,0,0,0,0,0
2007-06-01,宮古,0,0,0,0,0,0
2007-06-01,大船渡,0,0,0,0,0,0
2007-06-01,石巻,0,0,0,0,0,0
2007-06-01,三　　 沢(空港),0,11,0,0,11,0
2007-06-01,八　　 戸（空港）,0,0,0,0,0,0
2007-06-01,仙　　 台(空港),6343,5127,0,6672,5618,0
2007-06-01,秋　　 田(空港),476,1016,0,434,852,0
2007-06-01,山　　 形(空港),0,0,0,0,0,0
2007-06-01,花　　 巻(空港),131,129,0,131,131,0
2007-06-01,青　　 森(空港),944,2445,14,851,2573,20
2007-06-01,庄　　 内(空港),0,0,0,0,0,0
2007-06-01,福　　 島(空港),1070,2182,0,1069,1987,0
2007-06-01,東京,8,1,0,17,6,0
2007-06-01,千葉,3,10,0,14,6,0
2007-06-01,新潟,0,2,0,7,289,0
2007-06-01,直江津,0,0,0,0,0,0
2007-06-01,横　　 田(空港),28,288,0,25,284,0
2007-06-01,鹿島,3,4,0,0,6,0
2007-06-01,木更津,0,1,0,0,1,0
2007-06-01,二見,0,0,0,0,5,0
2007-06-01,柏崎,0,0,0,0,0,0
2007-06-01,日立,0,0,0,0,0,0
2007-06-01,新　　 潟(空港),4463,2519,0,5018,3037,0
2007-06-01,羽　　 田(空港),33056,32020,58,32576,31363,51
2007-06-01,成　　 田(空港),765576,342452,8334,760406,350055,13228
2007-06-01,横浜,636,80,0,577,52,0
2007-06-01,横須賀,0,0,0,0,13,2
2007-06-01,川崎,2,2,0,3,3,0
2007-06-01,厚　　 木(空港),6,3,0,2,3,5
2007-06-01,入　　 間(空港),0,0,0,0,0,0
2007-06-01,硫黄島（空港）,0,0,0,0,0,0
2007-06-01,松　　 本(空港),93,108,0,98,108,0
2007-06-01,清水,0,0,0,1,0,0
2007-06-01,田子の浦,0,0,0,0,0,0
2007-06-01,焼津,0,0,0,0,0,0
2007-06-01,浜　　 松(空港),0,0,0,0,0,0
2007-06-01,中　　 部（空港）,165775,45152,101,163637,40762,808
2007-06-01,名古屋,566,24,0,571,24,0
2007-06-01,四日市,0,4,0,1,4,0
2007-06-01,敦賀,0,2,0,0,0,0
2007-06-01,七尾,0,0,0,0,0,0
2007-06-01,名 古 屋(空港),12,27,0,20,22,0
2007-06-01,衣浦,0,0,0,0,0,0
2007-06-01,金沢,0,0,0,0,0,0
2007-06-01,小　　 松(空港),3293,2180,0,3714,1738,0
2007-06-01,富　　 山(空港),2567,4410,0,2660,4518,0
2007-06-01,福井（新）,0,1,0,0,7,0
2007-06-01,伊勢湾シーバース,0,0,0,0,0,0
2007-06-01,福　　 井(空港),0,0,0,0,0,0
2007-06-01,能　　 登(空港),1,803,0,2,1019,0
2007-06-01,三河,0,1,0,0,6,0
2007-06-01,伏木富山,10,917,0,24,1079,0
2007-06-01,関　　 西(空港),295742,120832,1013,296038,117841,1744
2007-06-01,大阪,307,7986,0,319,8365,0
2007-06-01,舞鶴,0,30,0,0,33,0
2007-06-01,堺,0,2,0,0,4,0
2007-06-01,有田,0,0,0,0,0,0
2007-06-01,白　　 浜(空港),0,0,0,0,0,0
2007-06-01,和歌山下津,0,0,0,0,0,0
2007-06-01,神戸,432,537,0,572,411,0
2007-06-01,姫路,0,0,0,0,2,0
2007-06-01,東播磨,1,0,0,1,0,0
2007-06-01,但　　 馬(空港),0,0,0,0,0,0
2007-06-01,尼崎西宮芦屋,0,0,0,0,0,0
2007-06-01,坂出,0,0,0,3,8,0
2007-06-01,新居浜,0,0,0,0,0,0
2007-06-01,松山,0,0,0,0,0,0
2007-06-01,徳島小松島,0,0,0,1,0,0
2007-06-01,高知,0,0,0,0,0,0
2007-06-01,今治,0,0,0,0,0,0
2007-06-01,高松,0,0,0,0,0,0
2007-06-01,大西,0,0,0,0,3,0
2007-06-01,須崎,0,0,0,0,0,0
2007-06-01,波方,0,0,0,0,1,0
2007-06-01,直島,0,0,0,0,0,0
2007-06-01,松　　 山(空港),1395,591,0,1471,791,0
2007-06-01,高　　 知(空港),154,138,0,154,138,0
2007-06-01,徳　　 島(空港),0,0,0,0,0,0
2007-06-01,高　　 松(空港),1204,532,0,1175,517,0
2007-06-01,広島,306,5,0,314,5,0
2007-06-01,尾道糸崎,0,0,0,0,1,0
2007-06-01,呉,0,0,0,0,14,0
2007-06-01,宇野,0,1,0,0,0,0
2007-06-01,土生,0,0,0,0,0,0
2007-06-01,水島,1,1,0,1,2,0
2007-06-01,浜田,0,6,0,0,10,0
2007-06-01,境,0,0,0,0,0,0
2007-06-01,福山,0,0,0,0,0,0
2007-06-01,常石,0,0,0,0,36,0
2007-06-01,瀬戸田,0,0,0,0,1,0
2007-06-01,安芸津,0,0,0,0,0,0
2007-06-01,能地,0,0,0,0,0,0
2007-06-01,米　　 子(空港),639,726,0,639,797,0
2007-06-01,出　　 雲(空港),212,27,0,213,27,0
2007-06-01,岡　　 山(空港),7013,1211,0,7435,1086,0
2007-06-01,鳥　　 取(空港),0,0,0,0,0,0
2007-06-01,石　　 見(空港),0,0,0,0,0,0
2007-06-01,広　　 島(空港),11107,4022,45,11126,2520,58
2007-06-01,関　　 門(下関),849,7719,0,855,7559,0
2007-06-01,宇部,0,0,0,0,0,0
2007-06-01,徳山下松,1,1,0,1,3,0
2007-06-01,萩,0,0,0,0,3,0
2007-06-01,岩　　 国(空港),0,16,0,0,3,0
2007-06-01,山口宇部(空港),0,0,0,0,0,0
2007-06-01,福　　 岡(空港),55028,31247,0,55299,31734,0
2007-06-01,博多,11133,18270,6,11400,18040,6
2007-06-01,三池,0,0,0,0,0,0
2007-06-01,唐津,0,0,0,0,0,0
2007-06-01,長崎,0,1,0,1,15,0
2007-06-01,佐世保,0,13,0,0,40,0
2007-06-01,厳原,40,3297,0,40,2304,0
2007-06-01,三角,0,0,0,0,0,0
2007-06-01,比田勝,23,2063,0,15,2636,0
2007-06-01,佐伯,0,0,0,0,3,0
2007-06-01,佐賀関,0,0,0,0,0,0
2007-06-01,大分,2,2,0,0,2,0
2007-06-01,水俣,0,0,0,0,0,0
2007-06-01,八代,0,0,0,0,0,0
2007-06-01,伊万里,3,8,0,0,1,0
2007-06-01,別府,0,0,0,0,0,0
2007-06-01,臼杵,0,0,0,0,9,0
2007-06-01,熊　　 本(空港),681,900,0,703,876,3
2007-06-01,長洲,0,0,0,0,3,0
2007-06-01,長　　 崎(空港),601,1079,1,620,1075,3
2007-06-01,大　　 分(空港),288,826,0,342,741,0
2007-06-01,福　　 江(空港),0,0,0,0,0,0
2007-06-01,関　　 門(門司),10,1,0,28,4,0
2007-06-01,関　　 門(戸畑),0,0,0,3,0,0
2007-06-01,北 九 州(空港),444,34,0,398,41,0
2007-06-01,佐護,0,0,0,0,0,0
2007-06-01,鹿児島,0,4,0,0,0,0
2007-06-01,鹿 児 島(空港),1386,776,0,1407,694,0
2007-06-01,名瀬,0,0,0,0,0,0
2007-06-01,細島,0,0,0,0,0,0
2007-06-01,志布志,0,0,0,0,0,0
2007-06-01,喜入,3,1,0,0,0,0
2007-06-01,宮　　 崎(空港),840,1272,0,794,1306,1
2007-06-01,川内,0,0,0,0,0,0
2007-06-01,佐　　 賀(空港),1,381,0,0,361,0
2007-06-01,那覇,42,277,0,0,46,0
2007-06-01,那　　 覇(空港),4012,7563,729,4110,7277,1177
2007-06-01,嘉 手 納(空港),15,147,0,16,149,0
2007-06-01,平良,0,0,0,0,0,0
2007-06-01,石垣,2,11,0,73,265,0
2007-06-01,普 天 間(空港),0,2,0,0,1,0
2007-06-01,石　　 垣(空港),13,395,0,13,475,0
2007-06-01,本部,0,0,0,0,0,0
2007-06-01,金武中城,0,0,0,0,14,0
2007-06-01,その他,2,383,0,2,269,0
2007-07-01,釧路,0,0,0,249,296,0
2007-07-01,稚内,124,249,0,189,271,0
2007-07-01,根室,0,42,0,0,54,0
2007-07-01,小樽,682,100,0,0,98,0
2007-07-01,室蘭,0,0,0,1,5,0
2007-07-01,函館,0,85,0,42,64,0
2007-07-01,留萌,0,0,0,0,0,0
2007-07-01,苫小牧,3,1,0,0,0,0
2007-07-01,新 千 歳(空港),6327,33970,4,5794,32101,0
2007-07-01,網走,0,0,0,681,8,0
2007-07-01,花咲,0,0,0,0,0,0
2007-07-01,紋別,1,0,0,0,0,0
2007-07-01,函　　 館(空港),317,6424,0,277,6654,0
2007-07-01,釧　　 路(空港),6,3014,3,2,2502,0
2007-07-01,帯　　 広(空港),4,2042,0,5,2148,0
2007-07-01,石狩湾,2,0,0,0,0,0
2007-07-01,女 満 別(空港),0,332,0,1,336,0
2007-07-01,旭　　 川(空港),281,5457,0,254,4902,0
2007-07-01,中標津（空港）,0,0,0,0,0,0
2007-07-01,青森,0,0,0,0,0,0
2007-07-01,八戸,1,0,0,43,0,0
2007-07-01,釜石,0,0,0,0,0,0
2007-07-01,仙台塩釜,0,1,0,0,1,0
2007-07-01,小名浜,1,0,0,0,0,0
2007-07-01,酒田,0,0,0,0,0,0
2007-07-01,秋田船川,0,0,0,0,0,0
2007-07-01,宮古,0,0,0,0,0,0
